Date,FII_FUT,FII_OPT
26-12-2019,-466.54,-235.72
27-12-2019,-1082.91,-274.66
30-12-2019,73.52,807.17
31-12-2019,-337.84,-97.93
02-01-2020,292.13,-21.41
03-01-2020,-235.17,702.72
06-01-2020,-845.74,-17.26
07-01-2020,-976.67,-475.85
08-01-2020,1391.65,547.34
09-01-2020,-1220.3,548.4
10-01-2020,1444.53,188.98
13-01-2020,308.91,-405.29
14-01-2020,209.11,-93.89
15-01-2020,-73.15,321.68
16-01-2020,-910.2,-880.64
17-01-2020,-586.07,-215.91
21-01-2020,134.79,-646.84
22-01-2020,-552.19,-1017.97
23-01-2020,-927.29,-1738.58
24-01-2020,-416.21,-66.16
27-01-2020,-575.71,25.53
28-01-2020,-2274.32,-481.53
29-01-2020,-541.62,-1011.41
30-01-2020,440.73,890.86
31-01-2020,-1540.5,175.24
03-02-2020,-1411.04,-86.73
04-02-2020,406.18,783.78
05-02-2020,680.36,1677.31
06-02-2020,-320.31,481.79
07-02-2020,220.21,595.57
10-02-2020,-429.89,273.44
11-02-2020,-399.6,344
12-02-2020,1405.44,578.91
13-02-2020,1151.85,443.63
14-02-2020,-1235.49,522.8
18-02-2020,516.86,-611.16
19-02-2020,-454.57,-1100.97
20-02-2020,998.19,767.95
24-02-2020,-754.42,97.4
25-02-2020,-1245.45,-990.26
26-02-2020,1474.01,-1553.14
27-02-2020,-1264.26,-1477.38
28-02-2020,-2206.98,726.32
02-03-2020,-1635.53,2117.97
03-03-2020,3174.16,820.34
04-03-2020,228.72,2039.64
05-03-2020,-1561.16,582.65
06-03-2020,-343.65,1038.23
09-03-2020,-2982.29,763.28
11-03-2020,221.68,593.07
12-03-2020,1216.11,429.4
13-03-2020,-9.5,867.96
16-03-2020,2500.28,2100.82
17-03-2020,654.49,-1109.24
18-03-2020,860.15,1353.77
19-03-2020,300.22,1247.36
20-03-2020,48.98,1095.96
23-03-2020,2428.14,-1050.99
24-03-2020,736.67,-762.58
25-03-2020,3197.15,-1155.59
26-03-2020,-45.27,547.09
27-03-2020,-360.43,-256.23
30-03-2020,-29.19,482.32
31-03-2020,-967.08,2011.9
01-04-2020,1506.2,1256.31
03-04-2020,-1197.47,-22.75
07-04-2020,278.56,-309.92
08-04-2020,2368.3,648.77
09-04-2020,-413.11,-1166.75
13-04-2020,754.69,497.39
15-04-2020,-474.69,381.85
16-04-2020,1283.27,-195.06
17-04-2020,360.64,643.74
20-04-2020,-6.56,-728.65
21-04-2020,245.14,-465.77
22-04-2020,-1070.57,-683.51
23-04-2020,417.49,576.75
24-04-2020,138.57,-97.64
27-04-2020,-455.99,-105.42
28-04-2020,1548.49,-298.16
29-04-2020,692.04,391
30-04-2020,-65.62,477.64
04-05-2020,-293.92,2342.49
05-05-2020,-1605.79,-1385.95
06-05-2020,179.43,-175.41
07-05-2020,510.97,235.94
08-05-2020,-1628.42,-2977.24
11-05-2020,328.77,-1530.39
12-05-2020,806.2,-888.14
13-05-2020,-872.04,-195.47
14-05-2020,-48.87,469.46
15-05-2020,-1328.39,-692.24
18-05-2020,-619.86,-318.79
19-05-2020,-803.13,-521.54
20-05-2020,2331.69,1792.08
21-05-2020,216.41,156.45
22-05-2020,-471.11,490.28
26-05-2020,-670.62,-344.89
27-05-2020,188.9,-1413.04
28-05-2020,1664.34,911.52
29-05-2020,-353.58,2122.95
01-06-2020,-631.14,1374.44
02-06-2020,136.01,-351.12
03-06-2020,356.67,-483.8
04-06-2020,531.64,1635.53
05-06-2020,-1265.82,722.2
08-06-2020,-345.09,454.82
09-06-2020,-439.06,278.79
10-06-2020,226.19,972.63
11-06-2020,294.41,-149.32
12-06-2020,-923.2,-797.91
15-06-2020,-502,-839.68
16-06-2020,-355.02,-2027.23
17-06-2020,113.95,368.67
19-06-2020,172.1,1229.9
22-06-2020,511.13,1160.67
23-06-2020,75.53,-769.89
25-06-2020,-1050.99,460.29
26-06-2020,-1001.83,734.18
29-06-2020,-189.91,362.91
30-06-2020,-1241.9,-790.44
01-07-2020,366.66,491.09
02-07-2020,1114.84,132.42
03-07-2020,705.91,667.27
06-07-2020,504.02,39.31
07-07-2020,704.33,408.27
08-07-2020,-409.43,-637.66
09-07-2020,1002.36,-1175.97
10-07-2020,1330.82,-751.44
13-07-2020,-1610.02,-938.29
14-07-2020,-498.3,-829.62
15-07-2020,-1645.43,-1417.84
17-07-2020,-644.24,715.13
20-07-2020,652.35,294.01
21-07-2020,-68.11,-275.02
22-07-2020,857.03,-643.14
23-07-2020,337.4,-361.89
24-07-2020,220.37,-1280.62
27-07-2020,-1196.47,-1209.92
28-07-2020,499.92,-147.8
29-07-2020,993.1,362.82
30-07-2020,-819.01,-292.38
31-07-2020,538.86,395.41
03-08-2020,30.34,-629.1
04-08-2020,-2614.88,-1566.69
05-08-2020,1228.39,505.36
06-08-2020,-528.06,-367.32
07-08-2020,493.51,-596
11-08-2020,24.48,-641.4
12-08-2020,106.2,-2239.91
13-08-2020,-1163.41,-764.06
14-08-2020,766.88,-528.98
17-08-2020,413.12,-380.49
18-08-2020,1557.56,-102.25
19-08-2020,-161.19,38.81
20-08-2020,-250,-669.2
21-08-2020,-1696.62,-964.69
24-08-2020,1236.44,315.35
25-08-2020,786.14,428.43
26-08-2020,-144.09,-327.53
27-08-2020,360.4,-777.94
28-08-2020,600,-72.27
31-08-2020,350.69,-807.24
01-09-2020,-4067.78,-1344.11
02-09-2020,1036.08,-183.86
03-09-2020,-820.12,-607.94
04-09-2020,-771.89,-1175.8
07-09-2020,-696.11,-603.26
08-09-2020,652.99,-49.79
09-09-2020,211.17,438
10-09-2020,-725.67,191.37
11-09-2020,609.21,446.54
14-09-2020,-467.41,-237.85
15-09-2020,-828.95,99.97
16-09-2020,84.1,-301.28
17-09-2020,-413.55,-928.54
18-09-2020,-672.93,-1158.6
21-09-2020,1900.03,-1449.19
22-09-2020,431.66,-330.37
23-09-2020,-695.92,840.03
24-09-2020,-587.41,1322.04
25-09-2020,-1799.28,493.67
28-09-2020,1284.52,1538.02
29-09-2020,709.02,777.35
30-09-2020,-643.76,132.98
01-10-2020,724.78,236.23
05-10-2020,1476.47,-14.71
06-10-2020,-44.98,-834.64
07-10-2020,-513.95,-125.38
08-10-2020,781.42,-266.82
09-10-2020,1398.84,-237.31
12-10-2020,739,-1039.82
13-10-2020,-700.68,-947.98
14-10-2020,-59.08,-931.41
15-10-2020,-713.59,-629.86
16-10-2020,-107.27,221.78
19-10-2020,-42.25,139.17
20-10-2020,140.82,-644.92
21-10-2020,-284.56,-400.51
22-10-2020,150.68,136.63
23-10-2020,-318.56,-29.97
26-10-2020,-601.39,315.14
27-10-2020,-600.02,712.56
28-10-2020,-1115.77,2442.38
29-10-2020,-1905.32,1349.89
02-11-2020,-965.92,758.55
03-11-2020,1226.59,734.08
04-11-2020,479.86,745.27
05-11-2020,-289.69,763.91
06-11-2020,3440.99,588.14
09-11-2020,521.36,-23.1
10-11-2020,904.61,-754.61
11-11-2020,2016.85,-1000.12
12-11-2020,238.54,-392.15
13-11-2020,-1652.24,-155.06
17-11-2020,151.53,181.11
18-11-2020,1014.8,203.79
19-11-2020,446.94,-295.24
20-11-2020,-737.65,-1526.01
23-11-2020,648.99,-541.14
24-11-2020,73.25,-692.08
25-11-2020,-29.1,-907.5
26-11-2020,-1802.83,1247.56
27-11-2020,-117.46,2537.48
01-12-2020,1770.48,-3735.09
02-12-2020,-482.19,192.23
03-12-2020,-1081.91,461.74
04-12-2020,175.57,534.38
07-12-2020,897.07,-288.21
08-12-2020,-1129.79,-301.02
09-12-2020,-324.1,18.88
10-12-2020,597.66,-591.33
11-12-2020,-1310.72,-1179.21
14-12-2020,290.92,-363.26
15-12-2020,-811.83,-249.94
16-12-2020,-95.26,-177.21
17-12-2020,553.36,-57.51
18-12-2020,-374.54,-361.3
21-12-2020,-196.51,-391.55
22-12-2020,-264.93,1520.74
23-12-2020,589.48,1189.89
24-12-2020,-1378.99,190.17
28-12-2020,1102.21,-26.94
29-12-2020,432.46,-1024.65
30-12-2020,-286.9,-1019.46
31-12-2020,-468.35,269.65
01-01-2021,19.3,347.97
04-01-2021,-264.9,523.81
05-01-2021,942.7,781.2
06-01-2021,-176.46,-111.35
07-01-2021,-295.21,97.46
08-01-2021,217.1,170.76
11-01-2021,1132.95,684.91
12-01-2021,-1357.13,696.78
13-01-2021,-1206.12,-304.31
14-01-2021,-976.3,-1285.16
15-01-2021,9.1,-568.94
18-01-2021,-1063.32,-932.07
19-01-2021,-267.23,1326.64
20-01-2021,508.87,977.25
21-01-2021,-1313.48,-332.57
22-01-2021,1102.18,-195.36
25-01-2021,-1471.29,-467.01
27-01-2021,1868.73,671.97
28-01-2021,-1327.57,-182.91
29-01-2021,-1385.29,919.87
01-02-2021,-5.06,-182.93
02-02-2021,2134.72,1349.87
03-02-2021,-974.52,-920.89
04-02-2021,-68.79,-857.88
05-02-2021,-1555.11,518.42
08-02-2021,-460.7,-35.14
09-02-2021,490.57,908.54
10-02-2021,370.74,38.34
11-02-2021,140.97,-241.96
12-02-2021,2.12,-284.88
15-02-2021,-732.9,21.87
16-02-2021,522.92,307.13
17-02-2021,-607.65,-770.27
18-02-2021,-182.31,-650.52
22-02-2021,281.18,319.34
23-02-2021,749.46,201.93
24-02-2021,-159.71,258.62
25-02-2021,443.22,-321.59
26-02-2021,381.99,-1654.76
