Date,INDEX_FUT_BUY,INDEX_FUT_SELL,INDEX_FUT_NET,STK_FUT_BUY,STK_FUT_SELL,STK_FUT_NET,INDEX_OPT_BUY,INDEX_OPT_SELL,INDEX_OPT_NET,STK_OPT_BUY,STK_OPT_SELL,STK_OPT_NET,OPEN_INT,OPEN_INT_AMT
17/04/2018,1535.08,1553.49,-18.41,61745.73,61561.63,184.1,8143.62,8105.87,37.75,6535.08,6615.5,-80.42,1120706,80225.64
16/04/2018,1902.08,2150.77,-248.69,70432.79,70239.48,193.31,8448.88,7613.17,835.71,7096.15,7160.42,-64.27,1112988,79430.59
13/04/2018,2135.1,1819.84,315.26,104444.72,103678.93,765.79,8620.26,8375.23,245.03,5954.32,5965.21,-10.89,1115127,79321.16
12/4/2018,2015.52,1395.47,620.05,78229.33,77678.17,551.16,8444.62,8645.83,-201.21,5399.28,5319.16,80.12,1106718,78497.69
11/4/2018,2228.76,1108.4,1120.36,53867.48,52623.51,1243.97,8799.12,8304.94,494.18,5775.31,5717.48,57.83,1098551,77887.14
10/4/2018,1455.17,1687.03,-231.86,57137.3,55746.17,1391.13,8174.33,8632.45,-458.12,5108.52,5120.44,-11.92,1094830,77286.11
9/4/2018,1270.26,1477.97,-207.71,54421.58,53480.7,940.88,8362.53,8421.05,-58.52,5048.51,5297.41,-248.9,1089034,76725.49
6/4/2018,3313.75,2118.98,1194.77,97047.22,93365.32,3681.9,9920.44,8541.77,1378.67,4948.18,5119.17,-170.99,1087317,76485.11
5/4/2018,2918.85,4071.05,-1152.2,96612.98,95339.52,1273.46,10640.29,10581.28,59.01,5911.45,5877.85,33.6,1078531,74157.6
4/4/2018,2147.56,1569.21,578.35,87035.87,85180.24,1855.63,9462.3,9388.06,74.24,6241.85,6034.78,207.07,1145532,80403.63
3/4/2018,1795.25,1735.5,59.75,41235.45,38710.11,2525.34,9223.2,8050.4,1172.8,4138.38,4134.36,4.02,1063886,73753.83
2/4/2018,7034.85,8006.33,-971.48,116454.37,109502.53,6951.84,31349.82,30234.58,1115.24,2680.01,2513.84,166.17,1049351,71773.3
28/03/2018,7257.41,6902.31,355.1,126115.7,125871.74,243.96,34178.85,33603.47,575.38,5522.97,5392.55,130.42,1147313,79121.11
27/03/2018,6614.8,8629.48,-2014.68,94865.09,94120.63,744.46,29233.79,29272.75,-38.96,7426.67,7409.49,17.18,1129245,77355.8
26/03/2018,2954.32,4964.45,-2010.13,90229.86,90071.96,157.9,16320.86,16560.3,-239.44,7134.78,7033.16,101.62,1112255,75065.74
23/03/2018,2688.37,2464.08,224.29,111336.2,109232.71,2103.49,10263.95,9652.73,611.22,5856.15,5664.98,191.17,1113369,76059.18
22/03/2018,2046.98,3338.96,-1291.98,90950.14,90580.43,369.71,9432.07,8187.37,1244.7,5020.04,5001.06,18.98,1122207,77153.86
21/03/2018,1800.06,3316.53,-1516.47,80332.71,81504.16,-1171.45,8794.37,7997.15,797.22,5930.79,6079.69,-148.9,1141606,78316.33
20/03/2018,3034.89,3066.08,-31.19,75762.52,76162.41,-399.89,8256.61,8580.13,-323.52,6120.55,6210.93,-90.38,1143088,77964.49
19/03/2018,2473.66,4695.23,-2221.57,76038.22,76099.7,-61.48,11248.95,11518.51,-269.56,6299.29,6226.28,73.01,1139218,78972.95
16/03/2018,1917.9,2650.72,-732.82,101025.46,100493.37,532.09,7468.63,8147.02,-678.39,4473.24,4401.51,71.73,1131270,79425.85
15/03/2018,2358.17,2576.62,-218.45,83284.26,82956.48,327.78,7881.96,8190.5,-308.54,5130.78,5083.05,47.73,1124693,79209.66
14/03/2018,3000.31,3242.74,-242.43,117999.24,118295,-295.76,10388.65,10223.45,165.2,7827.29,7975.75,-148.46,1111653,78125
13/03/2018,4355.54,1957.92,2397.62,58274.01,58314.21,-40.2,8908.64,7926.44,982.2,5635.96,5580.55,55.41,1105541,77229.64
12/3/2018,2147.52,1912.42,235.1,68986.8,69095.63,-108.83,8166.4,8076.62,89.78,5585.19,5770.76,-185.57,1099728,75355.51
9/3/2018,2791.02,2466.31,324.71,142446.71,141906.54,540.17,9477.75,9103.97,373.78,6632.71,6920.53,-287.82,1093518,75306.11
8/3/2018,4046.35,3669.13,377.22,94514.38,95454.1,-939.72,10094.91,9741.28,353.63,7038.76,7110.36,-71.6,1088174,74459.78
7/3/2018,2854.85,2344.21,510.64,76650.9,75623.15,1027.75,9601.1,8891.73,709.37,6266.24,6273.55,-7.31,1078546,74573.89
6/3/2018,2364.17,3852.02,-1487.85,59540.12,58166.36,1373.76,7937.25,8409.97,-472.72,5632.5,5559.62,72.88,1063681,74476.52
5/3/2018,1540.66,2208.36,-667.7,101093.92,100142.72,951.2,7941.64,8210.07,-268.43,4835.38,4829.03,6.35,1047836,74200.43
1/3/2018,2062.62,2415.91,-353.29,80279.13,79088.84,1190.29,9951.98,9588.76,363.22,5126.2,5062.72,63.48,1040907,74343.53
28/02/2018,2207.76,1424.45,783.31,59752.57,58736.4,1016.17,8560.53,8132.46,428.07,5026.12,4896.36,129.76,1015978,72439.8
27/02/2018,2233.37,1196.93,1036.44,45227.82,43810.56,1417.26,8149.02,7804.93,344.09,4863.81,4833.82,29.99,1000888,71718.02
26/02/2018,1730.69,2425.13,-694.44,51021.64,46370.8,4650.84,9292.52,8000.17,1292.35,4751.75,4684.45,67.3,996889,70936.64
23/02/2018,5586.97,7333.08,-1746.11,103367.47,101282.77,2084.7,30190.74,28503.59,1687.15,3310.97,3030.86,280.11,983539,69090.8
22/02/2018,5230.98,4604.13,626.85,104029.87,105443.78,-1413.91,30900.13,29660.78,1239.35,6105.99,6055.26,50.73,1127553,79471.38
21/02/2018,4690.08,6522.35,-1832.27,118412.95,119952.93,-1539.98,24570.73,23558.79,1011.94,5432.04,5199.88,232.16,1106395,77718.02
20/02/2018,3742.16,4895.17,-1153.01,104603.86,106764.23,-2160.37,20424.22,20015.99,408.23,10088.9,10081.38,7.52,1093487,76764.75
19/02/2018,2007.83,2073.98,-66.15,83116.65,82147.72,968.93,13238.42,13413.15,-174.73,9183.88,9305.47,-121.59,1094930,77440.58
16/02/2018,2627.4,2090.54,536.86,132260.01,129005,3255.01,11905.31,11357.44,547.87,9551.13,9417.99,133.14,1105152,78892.99
15/02/2018,2810.09,1770.68,1039.41,74563.81,72830.69,1733.12,9258.02,9159.95,98.07,8978.33,8920.75,57.58,1112525,79525.98
14/02/2018,1338.27,2819.39,-1481.12,47883.09,48642.6,-759.51,9271.56,9233.94,37.62,8346.42,8342.92,3.5,1100942,79056.11
12/2/2018,2681.28,5238.86,-2557.58,68066.17,65855.65,2210.52,9325.27,9972.9,-647.63,7122.66,6930.64,192.02,1094098,77773.81
9/2/2018,3743.75,3499.4,244.35,125660.77,123639.09,2021.68,11636.11,10333.7,1302.41,7346.05,7240.91,105.14,1087506,77853.92
8/2/2018,3161.85,4912.93,-1751.08,103224.2,102637.86,586.34,12052.77,10810.53,1242.24,6797.29,6914.19,-116.9,1081757,76265.99
7/2/2018,5707.45,7345.69,-1638.24,129441.34,126605.14,2836.2,16169.79,14733.16,1436.63,9939.15,9980.21,-41.06,1063515,75111.83
6/2/2018,2555.46,3110.21,-554.75,81053.41,80878.14,175.27,12004.94,11408.4,596.54,10097.34,10124.95,-27.61,1065640,76947.51
5/2/2018,3458.11,5446.41,-1988.3,84910.38,83385.01,1525.37,15471.51,14770.79,700.72,11209.56,11486.03,-276.47,1062334,76906.69
2/2/2018,4789.12,4957.67,-168.55,192960.51,193674.63,-714.12,14985.97,14233.13,752.84,11781.43,11826.86,-45.43,1054028,78870.86
1/2/2018,2056.62,2140.33,-83.71,53705.01,54052.68,-347.67,10264,11016.46,-752.46,6631.52,6600.25,31.27,1044054,78570.05
31/01/2018,1513.56,2954.08,-1440.52,41753.6,40531.86,1221.74,10268.82,9582.3,686.52,6199.24,6175.68,23.56,1032502,78314.31
30/01/2018,2033.14,2250.52,-217.38,33480.89,32424.08,1056.81,9975.87,8966.72,1009.15,6521.23,6525.03,-3.8,1013939,77386.44
29/01/2018,11019.48,7074.52,3944.96,132147.26,130114.43,2032.83,39244.64,38128.21,1116.43,4760.85,4394.39,366.46,982044,74988
25/01/2018,6470.43,5212.55,1257.88,106027.09,107140.29,-1113.2,38641.1,39288.49,-647.39,9716.41,9645.56,70.85,1047528,80474.33
24/01/2018,5986.95,5412.8,574.15,92529.83,93545.76,-1015.93,29391.42,28418.65,972.77,12329.71,12320.01,9.7,1019638,78429.45
23/01/2018,4603.94,6408.31,-1804.37,61227.98,64739.03,-3511.05,21715.08,20638.07,1077.01,13600.14,13370.42,229.72,996103,75716.35
22/01/2018,3117.64,3143.64,-26,78803.23,78131.5,671.73,13742.75,12432.91,1309.84,12174.31,12269.44,-95.13,997482,75141.4
19/01/2018,3079.56,2400.18,679.38,131764.57,131996.84,-232.27,15440.5,13598.82,1841.68,13352.68,13419.37,-66.69,1002591,74754.5
18/01/2018,2294.88,2962.06,-667.18,90685.11,90119.16,565.95,13324.94,11448.52,1876.42,11596.9,11662.44,-65.54,998342,75290.95
17/01/2018,1627.18,1664.39,-37.21,51522.69,50518.23,1004.46,11999.21,11117.41,881.8,11137.42,11447.01,-309.59,990825,73931.98
16/01/2018,1954.44,2508.82,-554.38,41392.94,41477.96,-85.02,10245.62,8574.97,1670.65,7490.52,7377.3,113.22,981517,74041.78
15/01/2018,2108.23,2054.57,53.66,63404.32,62376.56,1027.76,11083.8,9997.42,1086.38,7844.63,7893.19,-48.56,973142,73233.24
12/1/2018,1364.01,2550.35,-1186.34,77515.62,76152.8,1362.82,8477.41,8324.67,152.74,6434.83,6473.92,-39.09,964664,72580.18
11/1/2018,1183.77,1425.46,-241.69,49198.98,49108.94,90.04,9233.75,8915.85,317.9,6932.85,6930.79,2.06,956134,71836
10/1/2018,1355.7,1064.04,291.66,40308.39,40410.16,-101.77,9819.54,9459.24,360.3,6965.25,7142.71,-177.46,951361,71518.34
9/1/2018,1270.88,1065.86,205.02,31225.07,28497.8,2727.27,9597.29,9630.71,-33.42,5892.54,6105.2,-212.66,947433,71227.16
8/1/2018,1111.15,2312.64,-1201.49,28543.8,27827.99,715.81,10099.81,10009.11,90.7,6641.07,6660.98,-19.91,942121,70346.31
5/1/2018,840.72,1288.93,-448.21,72737.66,71741.02,996.64,9215.17,9323.37,-108.2,6497.78,6486.2,11.58,936184,69380.38
4/1/2018,809.8,1820.97,-1011.17,51112.84,50597.34,515.5,9067.6,9026.17,41.43,4964.32,4648.32,316,932990,68634.31
3/1/2018,1072.97,2103.23,-1030.26,52735.82,51190.88,1544.94,9595.68,10011.29,-415.61,6015.44,5997.29,18.15,929183,68150.89
2/1/2018,524.13,712.09,-187.96,7255.56,6831.34,424.22,4153.29,4480.2,-326.91,2521.54,2582.77,-61.23,914283,67470.63
1/1/2018,2403.49,1474.52,928.97,21882.77,19623.98,2258.79,9337.38,8815.57,521.81,3100.43,3232.47,-132.04,910858,67525.89
29/12/2017,7153.46,5532.05,1621.41,71431.98,71890.15,-458.17,34018.64,35494.92,-1476.28,1813.85,1579.52,234.33,887773,65395.89
28/12/2017,7058.33,5680.73,1377.6,69660.79,68772.16,888.63,28779.37,28692,87.37,5251.78,5280.99,-29.21,1041267,76005.98
27/12/2017,2810.83,2860.31,-49.48,25544.26,24463.93,1080.33,20997.52,21113.23,-115.71,6924.67,6874.68,49.99,1025367,74638.14
26/12/2017,4036.95,4544.09,-507.14,30971.07,30180.95,790.12,13059.19,12944.4,114.79,8928.33,8891.78,36.55,1020121,73572.09
22/12/2017,2623.18,2806.71,-183.53,65869.35,64631.52,1237.83,10707.94,10651.84,56.1,7561.09,7513.23,47.86,1028251,73652.8
21/12/2017,2382.43,2729.94,-347.51,67107.44,65478.89,1628.55,9947.77,8793.39,1154.38,8903.11,9022.08,-118.97,1038985,74060.67
20/12/2017,2507.96,2287.51,220.45,54964.52,54382.46,582.06,7464.31,6976.91,487.4,7577.99,7530.56,47.43,1062903,75555.66
19/12/2017,5243.55,5024.13,219.42,135320.9,133170.79,2150.11,11292.9,11024.58,268.32,9957.71,9956.41,1.3,1058774,74416.64
18/12/2017,2680.34,2769.99,-89.65,43851.73,43567.75,283.98,8008.76,7377.86,630.9,5739.6,5834.87,-95.27,1052903,73555.37
15/12/2017,2029.81,2690.98,-661.17,93937.6,95676.24,-1738.64,7658.35,7047.18,611.17,6227.32,6247.01,-19.69,1047516,72653.08
14/12/2017,2585.73,1818.23,767.5,87633.75,88700.49,-1066.74,7908.11,7777.15,130.96,5834.5,5875.12,-40.62,1043109,72051.1
13/12/2017,1722.7,1457.2,265.5,42118.89,41851.01,267.88,7357.45,6975.56,381.89,5635.15,5595.28,39.87,1043176,72590.44
12/12/2017,1447.45,1337.54,109.91,33427.12,32689.81,737.31,6987.95,6933.84,54.11,5008.73,4997.91,10.82,1034539,72671.81
11/12/2017,2325.92,3070.87,-744.95,38468.91,36274.84,2194.07,7941.39,7722.28,219.11,6040.74,6073.85,-33.11,1022646,71439.32
8/12/2017,1851.02,2765.24,-914.22,80002.79,80107.39,-104.6,7151.89,7493.96,-342.07,5100.93,5042.16,58.77,1010470,69918.97
7/12/2017,2528.17,2974.55,-446.38,66768.57,66709.84,58.73,8124.56,7606.5,518.06,3775.25,3811.02,-35.77,998888,68042.85
6/12/2017,1826.58,3805.21,-1978.63,56165.69,55711.59,454.1,8070.4,7792.78,277.62,4037.56,4079.91,-42.35,983663,67597.56
5/12/2017,1910.05,1760.46,149.59,41831.19,41493.39,337.8,7650.74,7501.35,149.39,4241.83,4265.88,-24.05,971413,66595.93
4/12/2017,2696.32,2765.2,-68.88,50071.69,49123.59,948.1,8519.04,8984.67,-465.63,5482.93,5501.37,-18.44,957122,65734.33
1/12/2017,7831.35,8456.65,-625.3,116815.38,115079.23,1736.15,32812.64,35436.22,-2623.58,2607.84,2564.25,43.59,933476,65078.53
30/11/2017,4034.07,2752.82,1281.25,63995.24,64034.03,-38.79,21814.87,22377.49,-562.62,4104.21,4112.73,-8.52,998836,69849.4
29/11/2017,3664.88,3351.12,313.76,55972.34,55915.14,57.2,23165.9,23890.63,-724.73,6043.45,6055,-11.55,1002203,70203.25
28/11/2017,3879.98,3975.37,-95.39,45189.39,43842.8,1346.59,16835.14,16847.94,-12.8,6120.65,6081.23,39.42,1002454,70504.17
27/11/2017,2450.53,2101.98,348.55,35990.19,36006.14,-15.95,7688.43,7924.36,-235.93,5731.89,5759.38,-27.49,1009332,70692.72
24/11/2017,1602.73,1458.93,143.8,67458.27,67963.37,-505.1,7438.9,7338.24,100.66,6647.5,6626.56,20.94,1018524,70979.28
23/11/2017,1324.12,1182.27,141.85,63444.81,63546.77,-101.96,7309.6,7541.03,-231.43,6564.59,6563.25,1.34,1033317,71929.55
22/11/2017,2264.83,1386.33,878.5,44857.48,45123.83,-266.35,7913.58,9347.89,-1434.31,6126.1,6114.18,11.92,1032439,71939.51
21/11/2017,991.49,780.01,211.48,37347.32,38239.74,-892.42,7216.84,7829.46,-612.62,6017.19,5966.73,50.46,1014351,70540.26
20/11/2017,2667.44,2149.63,517.81,55333.72,54140.46,1193.26,9028.57,9833.37,-804.8,8543.07,8445.67,97.4,1013569,70249.31
17/11/2017,2149.4,2224.06,-74.66,62151.75,58888.43,3263.32,7484.59,7983.54,-498.95,6983.2,6996.44,-13.24,1015851,69839.88
16/11/2017,1986.46,3311.04,-1324.58,64554.02,65375.06,-821.04,8369.56,8961.57,-592.01,7610.13,7710.2,-100.07,1018451,69214.74
15/11/2017,2068.41,2889.03,-820.62,50675.72,51664.85,-989.13,6250.64,8117,-1866.36,5956.44,5885.49,70.95,1015308,69905.4
14/11/2017,1837.22,1558.33,278.89,41106.2,40739.1,367.1,6862.85,7202.12,-339.27,7572.27,7591.32,-19.05,1012066,69898.25
13/11/2017,1612.34,3397.42,-1785.08,54362.4,54332.33,30.07,7976.59,8101.17,-124.58,9499.43,10043.48,-544.05,1008194,70095.24
10/11/2017,1964.1,3076.46,-1112.36,68819.98,67038.39,1781.59,7094.23,8080.66,-986.43,7225.94,7299.46,-73.52,995459,69382.84
9/11/2017,1688.98,2291.46,-602.48,74195.48,74712.63,-517.15,6852.63,9140.46,-2287.83,7331.38,7357.82,-26.44,983872,68294.48
8/11/2017,2777.64,3545.15,-767.51,71204.16,69485.49,1718.67,8333.97,9239.27,-905.3,8697.38,8569.98,127.4,967507,67497.9
7/11/2017,772.14,1701.5,-929.36,34058.69,33623.84,434.85,6554.55,7287.93,-733.38,7310.18,7249.12,61.06,964192,68171.26
6/11/2017,1108.19,1526.4,-418.21,31368.98,30771.45,597.53,6963.41,6951.74,11.67,6932.67,6899.38,33.29,956925,67631.98
3/11/2017,1251.54,2011.26,-759.72,60810.87,57236.73,3574.14,6652.17,6984.8,-332.63,6266.82,6203.75,63.07,947684,66736.69
2/11/2017,1864.56,1913.86,-49.3,51747.41,51532.19,215.22,7517.23,7292.68,224.55,6881.47,6881.48,-0.01,939356,66071.49
1/11/2017,904.47,1534.58,-630.11,28440.44,27557.06,883.38,6936.12,7250.96,-314.84,7056.9,7122.12,-65.22,926263,64372
31/10/2017,1136.78,945.47,191.31,26105.38,25621.78,483.6,7140.49,7015.68,124.81,7394.22,7493.81,-99.59,909049,63084.11
30/10/2017,1288.2,1354.63,-66.43,25762.71,24607.67,1155.04,8388.27,8612.06,-223.79,8887.57,8881.44,6.13,889706,61370.81
27/10/2017,8483.7,8998.43,-514.73,93222.08,91158.15,2063.93,33742.12,32905.18,836.94,7171.42,7210.55,-39.13,869673,60193.03
26/10/2017,6958.24,8055.95,-1097.71,92097.13,92013.68,83.45,28735.21,26725.95,2009.26,11717.21,11660.95,56.26,927247,67000.65
25/10/2017,7621.32,8969.68,-1348.36,53019.1,52257.4,761.7,17811.64,18187.36,-375.72,9411.64,9100.97,310.67,907926,64727.94
24/10/2017,5222.43,5879.71,-657.28,62392.33,62370.7,21.63,16153.46,16042.78,110.68,8518.9,8543.29,-24.39,900767,63965.22
23/10/2017,41.15,16.74,24.41,23.91,23.83,0.08,40.3,121.67,-81.37,0,0,0,899520,63467.34
19/10/2017,41.15,16.74,24.41,23.91,23.83,0.08,40.3,121.67,-81.37,0,0,0,899520,63467.34
18/10/2017,1275.6,1017.37,258.23,48319.72,47392.36,927.36,6578.48,6586.88,-8.4,5930.29,6018.24,-87.95,907292,65103.8
17/10/2017,3780.78,1294.82,2485.96,65469.53,66416.93,-947.4,7174.67,7349.21,-174.54,7516.14,7658.43,-142.29,903248,64720.5
16/10/2017,4010.51,3202.62,807.89,56338.51,56131.19,207.32,6937.58,6574.86,362.72,6743.82,6917.41,-173.59,896919,63762.39
13/10/2017,1910.9,1648.15,262.75,52295.19,52319.03,-23.84,6782.35,6040.18,742.17,5986.85,5887.63,99.22,882331,62571.54
12/10/2017,2458.87,1691.12,767.75,57879.83,57394.2,485.63,7664.1,6779.46,884.64,6027.1,6064.59,-37.49,870357,60941.95
11/10/2017,468.72,859.68,-390.96,22211.6,21989.4,222.2,5766.73,5330.75,435.98,3879.28,3775.62,103.66,865369,61025.08
10/10/2017,940.97,970.58,-29.61,29665.68,28784.6,881.08,5338.22,5556.95,-218.73,4340.26,4274.15,66.11,855970,60241.21
9/10/2017,1303.41,991.87,311.54,26323.34,25552.23,771.11,5941.44,5505.62,435.82,4475.49,4468.41,7.08,848858,59706.38
6/10/2017,1244.72,1734.97,-490.25,32547.69,31043.14,1504.55,5413.8,5284.92,128.88,3729.61,3580.8,148.81,844884,58746.88
5/10/2017,2011.65,1209.85,801.8,39148.16,39336,-187.84,6520.56,5350.89,1169.67,3728.57,3679.57,49,841064,58454.11
4/10/2017,1138.82,814.99,323.83,31509.65,31306.46,203.19,7193.89,5449.2,1744.69,4088.65,4142.67,-54.02,823101,56786.56
3/10/2017,2335.43,1993.29,342.14,33208.42,31906.49,1301.93,6683.96,5981.37,702.59,4343.66,4224.96,118.7,806653,55182.28
29/09/2017,7514.72,10318,-2803.28,113902.57,111093.02,2809.55,28452.53,28535.27,-82.74,3169.72,3104.17,65.55,784784,53518.57
28/09/2017,6443.48,6693.27,-249.79,124136.78,123659.86,476.92,24410.24,23920.81,489.43,5521.41,5337.9,183.51,860111,58570.46
27/09/2017,4213.02,5476.28,-1263.26,76286.37,75458.25,828.12,19474.53,19154.16,320.37,5069.56,4856.55,213.01,842694,58168.4
26/09/2017,3754.91,4476.68,-721.77,88851.11,88063.86,787.25,14766.04,15004.46,-238.42,9706.04,9707.82,-1.78,832342,57261.9
25/09/2017,4672.06,2984.11,1687.95,67211.79,67846.64,-634.85,9966.07,10091.64,-125.57,10538.96,10649.06,-110.1,843593,58741.39
22/09/2017,2220.32,2595.88,-375.56,81770.42,81464.59,305.83,8636.55,8739.11,-102.56,8477.77,8480.17,-2.4,843005,60213.16
21/09/2017,1082.67,1551.8,-469.13,24752.65,23921.25,831.4,7297.98,7169.46,128.52,6839.49,6872.97,-33.48,845420,60729.7
20/09/2017,859.76,1888.51,-1028.75,25813.02,25463.76,349.26,6606.87,6597.69,9.18,5735.51,5661.5,74.01,852598,61365.02
19/09/2017,1045.52,1243.14,-197.62,31492.32,32519.97,-1027.65,6216.94,6133.1,83.84,5830.76,5827.78,2.98,839788,60375.57
18/09/2017,1615.65,1481.72,133.93,41836.66,42868.17,-1031.51,8062.11,9185.15,-1123.04,6617.6,6642.13,-24.53,831918,59363.07
15/09/2017,813.96,1297.51,-483.55,57139.47,56098.85,1040.62,6507.74,6450.05,57.69,7201.98,7085,116.98,807315,57799.89
14/09/2017,1192.55,1724.32,-531.77,45537.62,45630.23,-92.61,7115.59,7052.67,62.92,7292.55,7176.77,115.78,802947,57187.01
13/09/2017,1041.49,1340.14,-298.65,35801.96,35820.04,-18.08,6653.15,6441.89,211.26,5638.31,5706.41,-68.1,796422,56851.04
12/9/2017,1207.46,1454.18,-246.72,41794.28,41486.48,307.8,5565.88,5401.26,164.62,5186.74,5092.65,94.09,788243,55702.82
11/9/2017,1267.99,1148.73,119.26,31974.72,31491.84,482.88,5771.46,5832.93,-61.47,5176.71,5220.85,-44.14,780857,54810.9
8/9/2017,918.01,1025.13,-107.12,37881.05,36363.62,1517.43,5871.84,6146.43,-274.59,4308.99,4282.41,26.58,777923,54809.52
7/9/2017,971.51,1734.3,-762.79,36651.25,35305.44,1345.81,7366.55,6859.31,507.24,4431.6,4425.27,6.33,770740,54035.31
6/9/2017,824.5,744.47,80.03,34610.75,33479.83,1130.92,6411.79,6378.48,33.31,3395.62,3359.52,36.1,753689,52766.99
5/9/2017,1191.97,1661.54,-469.57,49827.1,48827.86,999.24,8182,7967.92,214.08,5203.66,5165.65,38.01,743218,51598.21
4/9/2017,1437.02,1143.5,293.52,34058.82,32136.58,1922.24,8030.14,7937.18,92.96,4501.51,4490.77,10.74,734818,51604.66
1/9/2017,5795.49,4610.3,1185.19,59119.24,58007.73,1111.51,28421.42,28502.42,-81,2926.96,2756.38,170.58,721594,50171.65
31/08/2017,4787.45,4022.16,765.29,46914.88,46507.64,407.24,21932.76,21869.54,63.22,4041.48,4157.39,-115.91,823224,56925.22
30/08/2017,4861.37,4619.94,241.43,65106.66,66064.5,-957.84,19258.65,19326.19,-67.54,6408.85,6543.62,-134.77,818912,55842.06
29/08/2017,3236.44,3772.74,-536.3,42990.99,40545.08,2445.91,13485.71,12787.54,698.17,6002.91,5731.08,271.83,823038,56873.39
28/08/2017,1429.98,1180.91,249.07,55941.59,53877.83,2063.76,8437.32,8347.17,90.15,6281.03,6280.23,0.8,832227,56933.37
24/08/2017,1264.44,2392.23,-1127.79,63136.48,61978.04,1158.44,8623.78,8674.03,-50.25,7071.55,6957.79,113.76,843763,57559.85
23/08/2017,1793.18,1583.83,209.35,72718.48,73279,-560.52,9451.85,9283.58,168.27,7682.58,7785.64,-103.06,851690,57328.31
22/08/2017,1885.32,1399.77,485.55,54228.38,54034.61,193.77,8413.81,8066.27,347.54,7557.21,8021.33,-464.12,845631,57000.19
21/08/2017,1985.7,2371.03,-385.33,54304.65,55746.66,-1442.01,8913.42,9577.79,-664.37,8386.72,8499.18,-112.46,838290,57377.07
18/08/2017,1686.49,1939.3,-252.81,79587.85,79769.7,-181.85,9374.44,8648.02,726.42,7184.72,7212.45,-27.73,831063,57220.29
17/08/2017,1746.77,3429.96,-1683.19,70549.61,70773.99,-224.38,9366.73,9165.25,201.48,6985.14,6993.29,-8.15,827605,57035.67
16/08/2017,1084.46,1537.1,-452.64,39945.93,38389.38,1556.55,8324.99,7753.73,571.26,6612.63,6615.15,-2.52,824078,56138.85
14/08/2017,2347.05,3754.63,-1407.58,68353.32,67824.4,528.92,12192.61,12280.77,-88.16,11549.91,11689.76,-139.85,821128,54950.01
11/8/2017,2323,1852.33,470.67,73708.6,71252.98,2455.62,10266.33,9906.98,359.35,9659.3,9906.18,-246.88,814596,54754.46
10/8/2017,1970.18,1550.27,419.91,67160.76,65660.84,1499.92,7968.19,7816.81,151.38,7614.77,7732.05,-117.28,810179,55866.88
9/8/2017,1556.95,1974.02,-417.07,85445.55,84160.01,1285.54,8080.51,8054.36,26.15,8725.69,8656.28,69.41,803904,56220.82
8/8/2017,523.63,1296.33,-772.7,25230.01,25120.6,109.41,6248.73,6625.05,-376.32,5777.89,5671.42,106.47,801647,56816.96
7/8/2017,703.58,989.88,-286.3,45493.27,44614.15,879.12,7531.95,7481.64,50.31,6285.19,6255.25,29.94,800680,56394.42
4/8/2017,1146.3,1515.58,-369.28,60646.85,60447.52,199.33,7131.29,6940.07,191.22,6534.21,6392.7,141.51,795693,55580.92
3/8/2017,,,,,,,6891.03,6932.84,-41.81,6044.23,5990.77,53.46,788062,55563.73
2/8/2017,,,,,,,6729.54,6831.12,-101.58,5609.08,5435.49,173.59,784701,55573.42
1/8/2017,,,,,,,7003.72,6801.74,201.98,6705.05,6365.41,339.64,774403,54705.67
31/07/2017,,,,,,,8859.64,8709.51,150.13,7114.31,6916.9,197.41,756172,53275.56
28/07/2017,,,,,,,28796.76,29407.24,-610.48,5193.27,5026.55,166.72,731066,51437.8
27/07/2017,,,,,,,22407.7,21710.15,697.55,7772.69,7781.01,-8.32,904269,63686.25
26/07/2017,,,,,,,18700.88,18418.78,282.1,6447.25,6533.55,-86.3,890703,62568.23
25/07/2017,,,,,,,16086.25,14679.2,1407.05,7753.67,7540.61,213.06,888433,62236.68
24/07/2017,,,,,,,11686.9,10654.1,1032.8,10925.89,10975.86,-49.97,883673,61636.25
