Date,Open,High,Low,Close,Volume,VIX,Exchange,Crude
2018-07-19,10999.5,11006.5,10935.45,10957.1,222056,13.5925,69.02,69.46
2018-07-20,10963.5,11030.25,10946.2,11010.2,193144,13.535,68.74,70.46
2018-07-23,11019.85,11093.4,11010.95,11084.75,236153,13.005,68.845,67.89
2018-07-24,11109.0,11143.4,11092.5,11134.3,212247,12.4675,68.947,68.52
2018-07-25,11148.4,11157.15,11113.25,11132.0,212333,12.2075,68.73,69.3
2018-07-26,11132.95,11185.85,11125.7,11167.3,376657,12.0275,68.66,69.61
2018-07-27,11232.75,11283.4,11210.25,11278.35,324343,12.31,68.605,68.69
2018-07-30,11296.65,11328.1,11261.45,11319.55,287436,12.585,68.605,70.13
2018-07-31,11311.05,11366.0,11267.75,11356.5,264431,12.48,68.46,68.76
2018-08-01,11359.8,11390.55,11313.55,11346.2,278013,12.53,68.35,67.66
2018-08-02,11328.9,11328.9,11234.95,11244.7,216533,12.555,68.625,68.96
2018-08-03,11297.8,11368.0,11294.55,11360.8,225146,12.0775,68.545,68.49
2018-08-06,11401.5,11427.65,11370.6,11387.1,210003,12.5625,68.83,69.01
2018-08-07,11423.15,11428.95,11359.7,11389.45,233410,12.5775,68.63,69.17
2018-08-08,11412.5,11459.95,11379.3,11450.0,217048,12.54,68.66,66.94
2018-08-09,11493.25,11495.2,11454.1,11470.7,311521,12.6775,68.76,66.81
2018-08-10,11474.95,11478.75,11419.65,11429.5,336424,12.85,68.89,67.63
2018-08-13,11369.6,11406.3,11340.3,11355.75,254467,13.4,70.02,67.2
2018-08-14,11381.7,11452.45,11370.8,11435.1,239842,13.2825,69.96,67.04
2018-08-16,11397.15,11449.85,11366.25,11385.05,299610,13.645,70.09,65.46
2018-08-17,11437.15,11486.45,11431.8,11470.75,241986,13.16,70.1,65.91
2018-08-20,11502.1,11565.3,11499.65,11551.75,239843,13.0325,69.82,66.43
2018-08-21,11576.2,11581.75,11539.6,11570.9,231064,12.9025,69.86,67.35
2018-08-23,11620.7,11620.7,11546.7,11582.75,256164,12.7575,70.105,67.83
2018-08-24,11566.6,11604.6,11532.0,11557.1,225605,12.4075,69.97,68.72
2018-08-27,11605.85,11700.95,11595.6,11691.95,205689,12.2375,70.165,68.87
2018-08-28,11731.95,11760.2,11710.5,11738.5,249420,12.425,70.1,68.53
2018-08-29,11744.95,11753.2,11678.85,11691.9,259352,12.435,70.535,69.51
2018-08-30,11694.75,11698.8,11639.7,11676.8,323450,12.4125,70.745,70.25
2018-08-31,11675.85,11727.65,11640.1,11680.5,357230,12.5975,71.005,69.8
2018-09-03,11751.8,11751.8,11567.4,11582.35,241727,13.3925,71.215,70.12
2018-09-04,11598.75,11602.55,11496.85,11520.3,262701,13.7825,71.585,69.87
2018-09-05,11514.85,11542.65,11393.85,11476.95,253690,13.65,71.755,68.72
2018-09-06,11514.15,11562.25,11436.05,11536.9,255558,13.7225,71.95,67.77
2018-09-07,11558.25,11603.0,11484.4,11589.1,305029,13.89,71.79,67.75
2018-09-10,11570.25,11573.0,11427.3,11438.1,295598,15.2025,72.455,67.54
2018-09-11,11476.85,11479.4,11274.0,11287.5,318093,15.33,72.64,69.25
2018-09-12,11340.1,11380.75,11250.2,11369.9,276510,14.25,72.16,70.37
2018-09-14,11443.5,11523.25,11430.55,11515.2,285218,13.8425,71.88,68.99
2018-09-17,11464.95,11464.95,11366.9,11377.75,207621,14.495,72.54,68.91
2018-09-18,11381.55,11411.45,11268.95,11278.9,248299,14.415,72.71,69.85
2018-09-19,11326.65,11332.05,11210.9,11234.35,258424,14.005,72.36,71.12
2018-09-21,11271.3,11346.8,10866.45,11143.1,741153,15.535,72.24,70.78
2018-09-24,11164.4,11170.15,10943.6,10967.4,398816,17.4275,72.67,72.08
2018-09-25,10969.95,11080.6,10882.85,11067.45,417549,16.6825,72.685,72.28
2018-09-26,11145.55,11145.55,10993.05,11053.8,351041,17.0875,72.6,71.57
2018-09-27,11079.8,11089.45,10953.35,10977.55,418210,16.9225,72.57,72.12
2018-09-28,11008.1,11034.1,10850.3,10930.45,492894,16.995,72.51,73.25
2018-10-01,10930.9,11035.65,10821.55,11008.3,398987,16.835,72.925,75.3
2018-10-03,10982.7,10989.05,10843.75,10858.25,398757,18.1175,73.345,76.41
2018-10-04,10754.7,10754.7,10547.25,10599.25,438202,18.915,73.63,74.33
2018-10-05,10514.1,10540.65,10261.9,10316.45,625154,19.7325,73.77,74.34
2018-10-08,10310.15,10398.35,10198.4,10348.05,470279,20.1475,74.065,74.29
2018-10-09,10390.3,10397.6,10279.35,10301.05,443795,19.755,74.34,74.96
2018-10-10,10331.85,10482.35,10318.25,10460.1,373844,17.9075,74.25,73.17
2018-10-11,10169.8,10335.95,10138.6,10234.65,498509,20.5475,74.05,70.97
2018-10-12,10331.55,10492.45,10322.15,10472.5,354057,18.6275,73.61,71.34
2018-10-15,10524.2,10526.3,10410.15,10512.5,267518,18.885,73.77,71.78
2018-10-16,10550.15,10604.9,10525.3,10584.75,273444,17.3725,73.465,71.92
2018-10-17,10688.7,10710.15,10436.45,10453.05,293587,17.98,73.6,69.75
2018-10-19,10339.7,10380.1,10249.6,10303.55,368552,19.7875,73.375,69.12
2018-10-22,10405.85,10408.55,10224.0,10245.25,306473,21.3575,73.56,69.17
2018-10-23,10152.6,10222.1,10102.35,10146.8,312042,19.0375,73.55,66.43
2018-10-24,10278.15,10290.65,10126.7,10224.75,362272,18.88,73.23,66.82
2018-10-25,10135.05,10166.6,10079.3,10124.9,522422,18.9625,73.23,67.33
2018-10-26,10122.35,10128.85,10004.55,10030.0,375563,19.2325,73.46,67.59
2018-10-29,10078.1,10275.3,10020.35,10250.85,375749,19.825,73.4,67.04
2018-10-30,10239.4,10285.1,10175.35,10198.4,298754,20.5025,73.68,66.18
2018-10-31,10209.55,10396.0,10105.1,10386.6,386619,19.7975,73.96,65.31
2018-11-01,10441.7,10441.9,10341.9,10380.45,359340,19.1925,73.455,63.69
2018-11-02,10462.3,10606.95,10457.7,10553.0,434176,18.23,72.44,63.14
2018-11-05,10558.75,10558.8,10477.0,10524.0,311176,19.4825,73.08,63.1
2018-11-06,10552.0,10600.25,10491.45,10530.0,309879,18.505,72.955,62.21
2018-11-07,10614.45,10616.45,10591.8,10598.85,2826,17.7225,72.45,61.67
2018-11-09,10614.7,10619.55,10544.85,10585.2,305817,17.765,72.48,60.19
2018-11-12,10607.8,10645.5,10464.05,10482.2,267710,19.3675,72.86,59.93
2018-11-13,10451.9,10596.25,10440.55,10582.5,262542,18.695,72.615,55.69
2018-11-14,10634.9,10651.6,10532.7,10576.3,396374,18.825,72.31,56.25
2018-11-15,10580.6,10646.5,10557.5,10616.7,306012,18.455,71.915,56.46
2018-11-16,10644.0,10695.15,10631.15,10682.2,353385,18.35,71.98,56.46
2018-11-19,10731.25,10774.7,10688.8,10763.4,280522,19.255,71.61,56.76
2018-11-20,10740.1,10740.85,10640.85,10656.2,304323,19.3275,71.43,53.43
2018-11-21,10670.95,10671.3,10562.35,10600.05,310191,19.555,71.305,54.63
2018-11-22,10612.65,10646.25,10512.0,10526.75,246927,19.16,70.69,54.02
2018-11-26,10568.3,10637.8,10489.75,10628.6,332863,20.4025,70.82,51.63
2018-11-27,10621.45,10695.15,10596.35,10685.6,382834,18.315,70.785,51.56
2018-11-28,10708.75,10757.8,10699.85,10728.85,437627,17.96,70.64,50.29
2018-11-29,10808.7,10883.05,10782.35,10858.7,712651,18.6975,69.78,51.45
2018-11-30,10892.1,10922.45,10835.1,10876.75,467857,19.1625,69.65,50.93
2018-12-03,10930.7,10941.2,10845.35,10883.75,422359,18.2225,70.44,52.95
2018-12-04,10877.1,10890.95,10833.35,10869.5,332137,18.1075,70.53,53.25
2018-12-05,10820.45,10821.05,10747.95,10782.9,322020,18.39,70.56,52.89
2018-12-06,10718.15,10722.65,10588.25,10601.15,328275,19.305,70.85,51.49
2018-12-07,10644.8,10704.55,10599.35,10693.7,335850,18.59,70.86,52.61
2018-12-10,10508.7,10558.85,10474.95,10488.45,393097,20.4375,72.52,51.0
2018-12-11,10350.05,10567.15,10333.85,10549.15,438699,17.945,72.291,51.65
2018-12-12,10591.0,10752.2,10560.8,10737.6,371697,15.81,71.84,51.15
2018-12-13,10810.75,10838.6,10749.5,10791.55,387810,15.55,71.53,52.58
2018-12-14,10784.5,10815.75,10752.1,10805.45,350579,15.1575,71.92,51.2
2018-12-17,10853.2,10900.35,10844.85,10888.35,306146,14.54,71.61,49.88
2018-12-18,10850.9,10915.4,10819.1,10908.7,294942,14.5775,70.62,46.24
2018-12-19,10930.55,10985.15,10928.0,10967.3,321802,14.66,70.279,47.2
2018-12-20,10885.2,10962.55,10880.05,10951.7,328803,14.3325,69.98,45.88
2018-12-21,10944.25,10963.65,10738.65,10754.0,389235,15.9925,70.14,45.59
2018-12-24,10780.9,10782.3,10649.25,10663.5,230291,15.75,70.105,42.53
2018-12-26,10635.45,10747.5,10534.55,10729.85,271943,15.92,70.07,46.22
2018-12-27,10817.9,10834.2,10764.45,10779.8,470160,16.0725,70.361,44.61
2018-12-28,10820.95,10893.6,10817.15,10859.9,253087,15.27,69.933,45.33
2018-12-31,10913.2,10923.55,10853.2,10862.55,186495,16.0,69.57,45.41
2019-01-01,10881.7,10923.6,10807.1,10910.1,159405,15.325,69.453,45.89
2019-01-02,10868.85,10895.35,10735.05,10792.5,309666,16.3875,70.0,46.54
2019-01-03,10796.8,10814.05,10661.25,10672.25,286242,16.79,70.11,47.09
2019-01-04,10699.7,10741.05,10628.65,10727.35,296597,16.1625,69.55,47.96
2019-01-07,10804.85,10835.95,10750.15,10771.8,269371,16.3025,69.803,48.52
2019-01-08,10786.25,10818.45,10733.25,10802.15,277698,15.7,70.14,49.78
2019-01-09,10862.4,10870.4,10749.4,10855.15,333011,15.27,70.56,52.36
2019-01-10,10859.35,10859.35,10801.8,10821.6,254365,15.345,70.42,52.59
2019-01-11,10834.75,10850.15,10739.4,10794.95,260792,15.3525,70.399,51.59
2019-01-14,10807.0,10808.0,10692.35,10737.6,298774,16.1575,70.76,50.51
2019-01-15,10777.55,10896.95,10777.55,10886.8,310737,15.5825,71.1,52.11
2019-01-16,10899.65,10928.15,10876.9,10890.3,276539,16.0775,70.98,52.31
2019-01-17,10920.85,10930.65,10844.65,10905.2,271676,16.2425,71.05,52.07
2019-01-18,10914.85,10928.2,10852.2,10906.95,323814,16.6175,71.21,53.8
2019-01-21,10919.35,10987.45,10885.75,10961.85,288829,18.1475,71.188,54.24
2019-01-22,10949.8,10949.8,10864.15,10922.75,300768,17.985,71.26,52.57
2019-01-23,10931.05,10944.8,10811.95,10831.5,298876,18.085,71.19,52.62
2019-01-24,10844.05,10866.6,10798.65,10849.8,361082,17.435,71.0,53.13
2019-01-25,10859.75,10931.7,10756.45,10780.55,463445,17.69,70.9,53.69
2019-01-28,10792.45,10804.45,10630.95,10661.55,419683,18.8975,71.07,51.99
2019-01-29,10653.7,10690.35,10583.65,10652.2,356909,18.4275,71.39,53.31
2019-01-30,10702.25,10710.2,10612.85,10651.8,410108,17.85,71.235,54.23
2019-01-31,10690.55,10838.05,10678.55,10830.95,604818,17.1225,70.96,53.79
2019-02-01,10851.35,10983.45,10813.45,10893.65,482273,15.72,71.435,55.26
2019-02-04,10876.75,10927.9,10814.15,10912.25,318300,15.7225,71.71,54.56
2019-02-05,10908.65,10956.7,10886.7,10934.35,268095,15.78,71.53,53.66
2019-02-06,10965.1,11072.6,10962.7,11062.45,298510,15.63,71.55,54.01
2019-02-07,11070.45,11118.1,11043.6,11069.4,263544,15.435,71.3,52.64
2019-02-08,11023.5,11041.2,10925.45,10943.6,352787,15.5675,71.175,52.72
2019-02-11,10930.9,10930.9,10857.1,10888.8,285985,15.84,71.14,52.41
2019-02-12,10879.7,10910.9,10823.8,10831.4,292315,15.75,70.535,53.1
2019-02-13,10870.55,10891.65,10772.1,10793.65,321959,15.73,70.875,53.9
2019-02-14,10786.1,10792.7,10718.75,10746.05,627041,15.7725,71.02,54.41
2019-02-15,10780.25,10785.75,10620.4,10724.4,521877,16.46,71.33,55.59
2019-02-18,10738.65,10759.9,10628.4,10640.95,345440,18.0,71.387,56.27
2019-02-19,10636.7,10722.85,10585.65,10604.35,291507,18.4675,71.3,56.09
2019-02-20,10655.45,10752.7,10646.4,10735.45,289195,17.055,71.01,56.92
2019-02-21,10744.1,10808.85,10721.5,10789.85,279585,16.0525,71.165,56.96
2019-02-22,10782.7,10801.55,10758.4,10791.65,396847,15.45,71.035,57.26
2019-02-25,10813.25,10887.1,10788.05,10880.1,385905,15.3575,70.834,55.48
2019-02-26,10775.3,10888.75,10729.3,10835.3,414954,17.115,70.96,55.5
2019-02-27,10881.2,10939.7,10751.2,10806.65,381080,18.8975,71.2,56.94
2019-02-28,10865.7,10865.7,10784.85,10792.5,644159,18.2775,70.84,57.22
2019-03-01,10842.65,10877.9,10823.1,10863.5,308526,16.275,71.0,55.8
2019-03-05,10864.85,10994.9,10817.0,10987.45,373220,15.6575,70.49,56.56
2019-03-06,11024.85,11062.3,10998.85,11053.0,372551,15.61,70.08,56.22
2019-03-07,11077.95,11089.05,11027.1,11058.2,321209,15.2925,70.116,56.66
2019-03-08,11038.85,11049.0,11008.95,11035.4,326570,14.94,70.012,56.07
2019-03-11,11068.75,11180.9,11059.85,11168.05,352242,14.895,69.85,56.79
2019-03-12,11231.35,11320.4,11227.0,11301.2,391311,15.0975,69.625,56.87
2019-03-13,11326.2,11352.3,11276.6,11341.7,382996,15.2775,69.529,58.26
2019-03-14,11382.5,11383.45,11313.75,11343.25,294481,15.15,69.365,58.61
2019-03-15,11376.85,11487.0,11370.8,11426.85,463705,15.865,68.963,58.52
2019-03-18,11473.85,11530.15,11412.5,11462.2,320250,16.9,68.625,59.09
2019-03-19,11500.3,11543.85,11451.25,11532.4,326100,16.4925,69.015,59.03
2019-03-20,11553.35,11556.1,11503.1,11521.05,366298,16.0325,68.79,59.83
2019-03-22,11549.2,11572.8,11434.55,11456.9,386194,16.275,69.17,59.04
2019-03-25,11395.65,11395.65,11311.6,11354.25,294459,16.6725,68.89,58.82
2019-03-26,11375.2,11496.75,11352.45,11483.25,282575,16.485,68.996,59.94
2019-03-27,11531.45,11546.2,11413.0,11445.05,350446,17.0475,69.1,59.41
2019-03-28,11463.65,11588.5,11452.45,11570.0,527679,16.6525,69.19,59.3
2019-03-29,11625.45,11630.35,11570.15,11623.9,416277,17.185,69.185,60.14
2019-04-01,11665.2,11738.1,11644.75,11669.15,379573,18.005,69.205,61.59
2019-04-02,11711.55,11729.35,11655.85,11713.2,386131,18.0825,68.92,62.58
2019-04-03,11735.3,11761.0,11629.15,11643.95,365760,18.7825,68.45,62.46
2019-04-04,11660.2,11662.55,11559.2,11598.0,349030,18.65,68.98,62.1
2019-04-05,11638.4,11689.65,11609.5,11665.95,266666,18.3925,69.17,63.08
2019-04-08,11704.35,11710.3,11549.1,11604.5,260933,20.1525,69.555,64.4
2019-04-09,11612.05,11683.9,11569.7,11671.95,300468,20.28,69.28,63.98
2019-04-10,11646.85,11680.05,11571.75,11584.3,359941,21.13,69.15,64.61
2019-04-11,11592.55,11606.7,11550.55,11596.7,279776,20.9575,69.02,63.58
2019-04-12,11612.85,11657.35,11578.8,11643.45,246006,20.9975,69.19,63.89
2019-04-15,11667.0,11704.6,11648.25,11690.35,289996,21.3875,69.395,63.4
2019-04-16,11736.2,11810.95,11731.55,11787.15,354315,21.6925,69.53,64.05
2019-04-18,11856.15,11856.15,11738.5,11752.8,339654,22.735,69.395,64.0
2019-04-22,11727.05,11727.05,11583.95,11594.45,260356,24.05,69.7,65.7
2019-04-23,11612.95,11645.95,11564.8,11575.95,272544,24.645,69.77,66.3
2019-04-24,11601.5,11740.85,11578.85,11726.15,335197,23.7125,69.96,65.89
2019-04-25,11735.7,11796.75,11624.3,11641.8,604360,23.2325,70.17,65.21
2019-04-26,11683.75,11762.9,11661.75,11754.65,333484,21.7175,69.85,63.3
2019-04-30,11748.75,11756.25,11655.9,11748.15,532631,21.8275,69.647,63.91
2019-05-02,11725.55,11789.3,11699.55,11724.75,380278,22.9825,69.41,61.81
2019-05-03,11722.6,11770.9,11699.35,11712.25,305520,24.0325,69.095,61.94
2019-05-06,11605.8,11632.55,11571.35,11598.25,299046,26.4325,69.38,62.25
2019-05-07,11651.5,11657.05,11484.45,11497.9,337496,26.4775,69.645,61.4
2019-05-08,11478.7,11479.1,11346.95,11359.45,372826,26.365,69.72,62.12
2019-05-09,11322.4,11357.6,11255.05,11301.8,373028,25.485,70.2,61.7
2019-05-10,11314.15,11345.8,11251.05,11278.9,387323,26.335,70.015,61.66
2019-05-13,11258.7,11300.2,11125.6,11148.2,357586,27.3825,70.57,61.04
2019-05-14,11151.65,11294.75,11108.3,11222.05,398123,27.1325,70.332,61.78
2019-05-15,11271.7,11286.8,11136.95,11157.0,414174,28.6575,70.249,62.02
2019-05-16,11180.35,11281.55,11143.35,11257.1,350735,28.37,70.13,62.87
2019-05-17,11261.9,11426.15,11259.85,11407.15,412109,28.075,70.28,62.76
2019-05-20,11651.9,11845.2,11591.7,11828.25,452096,23.675,69.609,63.1
2019-05-21,11863.65,11883.55,11682.8,11709.1,381038,25.6525,69.645,62.99
2019-05-22,11727.95,11784.8,11682.4,11737.9,355871,27.6325,69.65,61.42
2019-05-23,11901.3,12041.15,11614.5,11657.05,569031,19.405,69.665,57.91
2019-05-24,11748.0,11859.0,11658.1,11844.1,374637,16.4675,69.38,58.63
2019-05-27,11855.5,11957.15,11812.4,11924.75,348356,16.19,69.504,59.16
2019-05-28,11958.35,11958.55,11864.9,11928.75,598308,15.9225,69.61,59.14
2019-05-29,11905.8,11931.9,11836.8,11861.1,318069,16.4075,69.845,58.81
2019-05-30,11865.3,11968.55,11859.4,11945.9,421200,15.61,69.825,56.59
2019-05-31,11999.8,12039.25,11829.45,11922.8,438879,16.0675,69.58,53.5
2019-06-03,11953.75,12103.05,11920.1,12088.55,315297,15.9675,69.171,53.25
2019-06-04,12052.65,12095.2,12005.85,12021.65,289222,15.6275,69.291,53.48
2019-06-06,12039.8,12039.8,11830.25,11843.75,415207,15.525,69.165,52.59
2019-06-07,11865.2,11897.5,11769.5,11870.65,302456,14.8575,69.355,53.99
2019-06-10,11934.9,11975.05,11871.75,11922.7,303329,14.975,69.535,53.26
2019-06-11,11959.85,12000.35,11904.35,11965.6,332182,14.49,69.385,53.27
2019-06-12,11962.45,11962.45,11866.35,11906.2,283718,14.1225,69.375,51.14
2019-06-13,11873.9,11931.35,11817.05,11914.05,447902,13.66,69.53,52.28
2019-06-14,11910.1,11911.85,11797.7,11823.3,390295,13.895,69.833,52.51
2019-06-17,11844.0,11844.05,11657.75,11672.15,295528,14.65,69.85,51.93
2019-06-18,11677.05,11727.2,11641.15,11691.5,365526,14.6,69.61,53.9
2019-06-19,11744.45,11802.5,11625.1,11691.45,446933,14.73,69.65,53.76
2019-06-20,11653.65,11843.5,11635.05,11831.75,442017,14.0,69.52,56.65
2019-06-21,11827.6,11827.95,11705.1,11724.1,468430,14.61,69.615,57.43
2019-06-24,11725.8,11754.0,11670.2,11699.65,277621,15.2225,69.273,57.9
2019-06-25,11681.0,11814.4,11651.0,11796.45,300476,15.01,69.334,57.83
2019-06-26,11768.15,11871.85,11757.55,11847.55,327885,14.75,69.245,59.38
2019-06-27,11860.85,11911.15,11821.05,11841.55,480169,14.645,69.088,59.43
2019-06-28,11861.15,11871.7,11775.5,11788.85,303889,14.9525,68.95,58.47
2019-07-01,11839.9,11884.65,11830.8,11865.6,278416,14.6025,68.885,59.09
2019-07-02,11890.3,11917.45,11814.7,11910.3,363197,14.25,68.89,56.25
2019-07-03,11932.15,11945.2,11887.05,11916.75,340528,13.695,68.8,57.34
2019-07-04,11928.8,11969.25,11923.65,11946.75,333595,13.53,68.527,56.8
2019-07-05,11964.75,11981.75,11797.9,11811.15,530720,13.065,68.45,57.51
2019-07-08,11770.4,11771.9,11523.3,11558.6,464029,13.8525,68.566,57.66
2019-07-09,11531.6,11582.55,11461.0,11555.9,442520,13.6875,68.565,57.83
2019-07-10,11536.15,11593.7,11475.65,11498.9,337571,13.635,68.419,60.43
2019-07-11,11561.45,11599.0,11519.5,11582.9,317258,12.47,68.41,60.2
2019-07-12,11601.15,11639.55,11538.6,11552.5,359421,11.9975,68.56,60.21
2019-07-15,11614.75,11618.4,11532.3,11588.35,368789,12.02,68.545,59.58
2019-07-16,11596.65,11670.05,11573.95,11662.6,480156,11.56,68.65,57.62
2019-07-17,11670.75,11706.65,11651.15,11687.5,464828,11.8,68.846,56.78
2019-07-18,11675.6,11677.15,11582.4,11596.9,498258,11.75,68.855,55.3
2019-07-19,11627.95,11640.35,11399.3,11419.25,446049,12.515,68.86,55.63
2019-07-22,11392.85,11398.15,11301.25,11346.2,516044,13.01,68.93,56.22
2019-07-23,11372.25,11398.15,11302.8,11331.05,458931,13.4275,69.033,56.77
2019-07-24,11322.45,11359.75,11229.8,11271.3,413203,12.76,68.98,55.88
2019-07-25,11290.4,11361.4,11239.35,11252.15,553677,12.635,69.041,56.02
2019-07-26,11247.45,11307.6,11210.05,11284.3,522670,12.1325,68.88,56.2
2019-07-29,11307.5,11310.95,11152.4,11189.2,482862,13.0625,68.755,56.87
2019-07-30,11213.7,11267.45,11072.65,11085.4,479059,13.6125,68.862,58.05
2019-07-31,11034.05,11145.3,10999.4,11118.0,536694,13.59,68.875,58.58
2019-08-01,11060.2,11076.75,10881.0,10980.0,499919,14.5575,69.017,53.95
2019-08-02,10930.3,11080.15,10848.95,10997.35,547416,15.1875,69.7,55.66
2019-08-05,10895.8,10895.8,10782.6,10862.6,506557,16.585,70.821,54.69
2019-08-06,10815.4,11018.55,10813.8,10948.25,517891,16.12,71.04,53.63
2019-08-07,10958.1,10975.65,10835.9,10855.5,548466,16.74,71.145,51.09
2019-08-08,10899.2,11058.05,10842.95,11032.45,482472,16.0925,70.42,52.54
2019-08-09,11087.9,11181.45,11062.8,11109.65,538064,15.845,70.924,54.5
2019-08-13,11139.4,11145.9,10901.6,10925.85,624635,17.7775,71.418,57.1
2019-08-14,11003.25,11078.15,10935.6,11029.4,511542,16.3575,71.275,55.23
2019-08-16,11043.65,11068.65,10924.3,11047.8,470910,16.6475,71.155,54.87
2019-08-19,11094.8,11146.9,11037.85,11053.9,369493,16.7475,71.451,56.21
2019-08-20,11063.9,11076.3,10985.3,11017.0,444716,16.6325,71.549,56.34
2019-08-21,11018.15,11034.2,10906.65,10918.7,557868,17.0225,71.439,55.68
2019-08-22,10905.3,10908.25,10718.3,10741.35,668193,17.8525,71.93,55.35
2019-08-23,10699.6,10862.55,10637.15,10829.35,667080,17.3475,71.513,54.17
2019-08-26,11000.3,11070.3,10756.55,11057.85,684142,16.655,72.025,53.64
2019-08-27,11106.55,11141.75,11049.5,11105.35,685551,16.01,71.543,54.93
2019-08-28,11101.3,11129.65,10987.65,11046.1,549955,16.835,71.829,55.78
2019-08-29,10996.05,11021.1,10922.4,10948.3,649876,16.425,71.69,56.71
2019-08-30,10987.8,11042.6,10874.8,11023.25,628154,16.2825,71.453,55.1
2019-09-03,10960.95,10967.5,10772.7,10797.9,483039,18.055,72.17,53.94
2019-09-04,10790.4,10858.75,10746.35,10844.65,508784,17.235,71.989,56.26
2019-09-05,10860.95,10920.1,10816.0,10847.9,595699,17.2725,71.928,56.3
2019-09-06,10883.8,10957.05,10867.45,10946.2,497214,16.275,71.645,56.52
2019-09-09,10936.7,11028.85,10889.8,11003.05,412471,15.8525,71.778,57.85
2019-09-11,11028.5,11054.8,11011.65,11035.7,687140,15.3725,71.577,55.75
2019-09-12,11058.3,11081.75,10964.95,10982.8,551436,14.9,70.967,55.09
2019-09-13,10986.8,11084.45,10945.75,11075.9,624305,14.12,70.985,54.85
2019-09-16,10994.85,11052.7,10968.2,11003.5,434450,14.9525,71.58,62.9
2019-09-17,11000.1,11000.1,10796.5,10817.6,482013,16.0175,71.49,59.34
2019-09-18,10872.8,10885.15,10804.85,10840.65,519155,15.3525,71.145,58.11
2019-09-19,10845.2,10845.2,10670.25,10704.8,642599,15.55,71.375,58.13
2019-09-20,10746.8,11381.9,10691.0,11274.2,1356767,15.4,71.075,58.09
2019-09-23,11542.7,11694.85,11471.35,11600.2,882827,16.7925,70.799,58.64
2019-09-24,11590.7,11655.05,11539.2,11588.2,651722,16.7325,70.971,57.29
2019-09-25,11564.85,11564.95,11416.1,11440.2,629055,16.17,70.988,56.49
2019-09-26,11469.85,11610.85,11466.35,11571.2,844466,16.3425,70.964,56.41
2019-09-27,11556.35,11593.6,11499.75,11512.4,650017,16.115,70.509,55.91
2019-09-30,11491.15,11508.25,11390.8,11474.45,756849,15.8725,70.645,54.07
2019-10-01,11515.4,11554.2,11247.9,11359.9,1305415,16.7575,71.11,53.62
2019-10-03,11322.25,11370.4,11257.35,11314.0,1017480,17.7025,71.03,52.45
2019-10-04,11388.45,11400.3,11158.35,11174.75,928524,17.58,70.825,52.81
2019-10-07,11196.2,11233.85,11112.65,11126.4,733199,17.83,70.975,52.75
2019-10-09,11152.95,11321.6,11090.15,11313.3,741149,17.155,71.12,52.59
2019-10-10,11280.5,11293.35,11208.55,11234.55,562018,17.2275,70.99,53.55
2019-10-11,11257.7,11362.9,11189.4,11305.05,737795,17.14,70.924,54.7
2019-10-14,11335.9,11420.45,11290.05,11341.15,587579,17.43,71.237,53.59
2019-10-15,11360.85,11462.35,11342.1,11428.3,527396,16.85,71.5,52.81
2019-10-16,11464.95,11481.05,11411.1,11464.0,533469,16.36,71.364,53.36
2019-10-17,11466.3,11599.1,11439.65,11586.35,797572,15.8775,71.13,53.93
2019-10-18,11580.3,11684.7,11553.15,11661.85,853440,15.9275,71.09,53.78
2019-10-22,11657.15,11714.35,11573.65,11588.35,867601,16.81,70.809,54.16
2019-10-23,11596.2,11651.6,11554.4,11604.1,664160,16.535,70.725,55.97
2019-10-24,11661.65,11679.6,11534.65,11582.6,700482,16.24,70.965,56.23
2019-10-25,11646.15,11646.9,11490.75,11583.9,812028,15.315,70.82,56.66
2019-10-29,11643.95,11809.4,11627.35,11786.85,951723,16.42,70.89,55.54
2019-10-30,11883.9,11883.95,11784.45,11844.1,725220,16.6575,70.953,55.06
2019-10-31,11890.45,11945.0,11855.1,11877.45,1414837,16.28,70.98,54.18
2019-11-01,11886.6,11918.3,11843.35,11890.6,855338,15.7325,70.76,56.2
2019-11-04,11928.9,11989.15,11905.35,11941.3,823050,15.925,70.789,56.54
2019-11-05,11974.6,11978.95,11861.9,11917.2,631952,15.9175,70.775,57.23
2019-11-06,11911.5,12002.9,11850.25,11966.05,603351,15.775,71.01,56.35
2019-11-07,12021.1,12021.4,11946.85,12012.05,562964,15.2075,71.047,57.15
2019-11-08,11987.15,12034.15,11888.75,11908.15,789254,15.855,71.36,57.24
2019-11-11,11879.2,11932.65,11853.95,11913.45,548980,16.25,71.57,56.86
2019-11-13,11908.3,11946.8,11823.2,11840.45,659036,16.4625,72.15,57.12
2019-11-14,11858.75,11895.65,11802.65,11872.1,559494,15.65,71.966,56.77
2019-11-15,11904.2,11973.65,11879.25,11895.45,580154,15.03,71.65,57.72
2019-11-18,11915.15,11946.2,11867.6,11884.5,514352,15.755,71.945,57.05
2019-11-19,11919.45,11958.85,11881.75,11940.1,613910,15.4125,71.83,55.21
2019-11-20,12004.75,12038.6,11966.05,11999.1,646661,15.16,71.746,57.11
2019-11-21,12025.65,12028.2,11956.9,11968.4,557686,14.975,71.75,58.58
2019-11-22,11967.3,11968.1,11883.5,11914.4,486815,14.8725,71.792,57.77
2019-11-25,11922.45,12084.5,11919.75,12073.75,534289,15.0025,71.689,58.01
